compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL1744173,GJZWWIMXGJBWFD-HAEFCHRDSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,11150168,KI,=,13,NM,,"","","","","","",,,,,,,,Binding affinity against cloned serotonin human transporter using 40-80 PM [125I]RTI,"Slow-onset, long-duration 3-(3',4'-dichlorophenyl)-1-indanamine monoamine reuptake blockers as potential medications to treat cocaine abuse.",J. Med. Chem.,PUBLICATION,
CHEMBL1744173,GJZWWIMXGJBWFD-HAEFCHRDSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,11150168,KI,=,72,NM,,"","","","","","",,,,,,,,Inhibition of reuptake of [3H]5-HT (20 nM) by serotonin transporter,"Slow-onset, long-duration 3-(3',4'-dichlorophenyl)-1-indanamine monoamine reuptake blockers as potential medications to treat cocaine abuse.",J. Med. Chem.,PUBLICATION,
CHEMBL1744173,GJZWWIMXGJBWFD-HAEFCHRDSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,11150168,RATIO,=,1.8,,,"","","","","","",,,,,,,,Ratio of norepinephrine uptake to norepinephrine binding,"Slow-onset, long-duration 3-(3',4'-dichlorophenyl)-1-indanamine monoamine reuptake blockers as potential medications to treat cocaine abuse.",J. Med. Chem.,PUBLICATION,
CHEMBL1744173,GJZWWIMXGJBWFD-HAEFCHRDSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,11150168,RATIO,=,5.5,,,"","","","","","",,,,,,,,Ratio of serotonin uptake to serotonin binding,"Slow-onset, long-duration 3-(3',4'-dichlorophenyl)-1-indanamine monoamine reuptake blockers as potential medications to treat cocaine abuse.",J. Med. Chem.,PUBLICATION,
CHEMBL698,GKCBAIGFKIBETG-UHFFFAOYSA-N,TETRACAINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL698,GKCBAIGFKIBETG-UHFFFAOYSA-N,TETRACAINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL243141,GKCCZGXUGNBNGL-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17446076,KI,=,217,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane,"Synthesis, inhibition and binding of simple non-nitrogen inhibitors of monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL251005,GKGCLPKLLFABEQ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17892934,INHIBITION,>,90,%,,"","","","","","",,,,,,,,Inhibition of SERT at 10 uM,Discovery of 5-HT6 receptor ligands based on virtual HTS.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL954,GKIRPKYJQBWNGO-OCEACIFDSA-N,ENCLOMIPHENE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,638,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL954,GKIRPKYJQBWNGO-OCEACIFDSA-N,ENCLOMIPHENE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,339,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL598767,GKIYCLAZFANGKD-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20031410,KI,=,30,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]citalopram from human SERT expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis, and pharmacological evaluation of phenoxy pyridyl derivatives as dual norepinephrine reuptake inhibitors and 5-HT1A partial agonists.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL592696,GKNLPWOESJYQTF-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19926484,KI,=,13,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]citalopram from human cloned SERT expressed in HEK293 cells,Synthesis and in vitro evaluation of fluorinated diphenyloxide derivatives and sulfur analogs as serotonin transporter ligands.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL460291,GKQPCPXONLDCMU-CCEZHUSRSA-N,LACIDIPINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL460291,GKQPCPXONLDCMU-CCEZHUSRSA-N,LACIDIPINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL199824,GKTQBPYMIGXPKG-JVVVGQRLSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16392798,KI,=,6144,NM,,"","","","","","",,,,,,,,Binding affinity to SERT,"Synthesis and in vivo validation of [O-methyl-11C]2-{4-[4-(7-methoxynaphthalen-1-yl)piperazin- 1-yl]butyl}-4-methyl-2H-[1,2,4]triazine-3,5-dione: a novel 5-HT1A receptor agonist positron emission tomography ligand.",J. Med. Chem.,PUBLICATION,
CHEMBL1771,GKTWGGQPFAXNFI-HNNXBMFYSA-N,CLOPIDOGREL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,562,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1771,GKTWGGQPFAXNFI-HNNXBMFYSA-N,CLOPIDOGREL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,299,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3334787,GLFCAUWDGGEFFN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25164761,INHIBITION,=,46.2,%,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]-serotonin uptake in human SERT expressed in HEK293 cells at 10 uM by scintillation counting,Synthesis and pharmacological investigation of aralkyl diamine derivatives as potential triple reuptake inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3126958,GLGZVOVECKGFLP-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,24507922,IC50,>,1000,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,Discovery of a cyclopentylamine as an orally active dual NK1 receptor antagonist-serotonin reuptake transporter inhibitor.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL511466,GLLHCTWOTAUGQC-ZSFQTYJUSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18556210,KI,=,660,NM,,"","","","","","",,,,,,,,Displacement of [3H]paroxetine from 5HTT,Synthesis and monoamine transporter binding properties of 2beta-[3'-(substituted benzyl)isoxazol-5-yl]- and 2beta-[3'-methyl-4'-(substituted phenyl)isoxazol-5-yl]-3beta-(substituted phenyl)tropanes.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL570781,GLMKIAAMEYVAIS-HNNXBMFYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19616432,KI,=,776,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]citalopram from human recombinant SERT expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis and evaluation of N-[(3S)-pyrrolidin-3-yl]benzamides as selective noradrenaline reuptake inhibitors: CNS penetration in a more polar template.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1214115,GLNYEIITSMNOCW-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20637635,IC50,=,854,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]imipramine from human SERT expressed in HEK293 cells,"Further optimization of novel pyrrole 3-carboxamides for targeting serotonin 5-HT(2A), 5-HT(2C), and the serotonin transporter as a potential antidepressant.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3215621,GLTOYHJCCONIPL-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21823597,IC50,=,84,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]impiramine from human serotonin transporter membrane expressed in HEK293 cells,Design and synthesis of novel Arylpiperazine derivatives containing the imidazole core targeting 5-HT(2A) receptor and 5-HT transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL1425,GLVAUDGFNGKCSF-UHFFFAOYSA-N,MERCAPTOPURINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1425,GLVAUDGFNGKCSF-UHFFFAOYSA-N,MERCAPTOPURINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL25719,GLZPCOQZEFWAFX-JXMROGBWSA-N,GERANIOL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL25719,GLZPCOQZEFWAFX-JXMROGBWSA-N,GERANIOL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL256818,GLZVSWBABDDJJM-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18240382,IC50,=,13,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5HT uptake at human 5HT transporter expressed in HEK293 cells,"1-(2-Phenoxyphenyl)methanamines: SAR for dual serotonin/noradrenaline reuptake inhibition, metabolic stability and hERG affinity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL438490,GMAJNYRLILNPJN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17412583,KI,=,26,NM,,"","","","","","",,,,,,,,Binding affinity at human SERT,Synthesis and biological evaluation of diamine-based histamine H3 antagonists with serotonin reuptake inhibitor activity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL438490,GMAJNYRLILNPJN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17765543,KI,=,0.72,NM,,"","","","","","",,,,,,,,Binding affinity at human histamine H3,Dual serotonin transporter inhibitor/histamine H3 antagonists: development of rigidified H3 pharmacophores.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL438490,GMAJNYRLILNPJN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17765543,KI,=,25.7,NM,,"","","","","","",,,,,,,,Binding affinity at human SERT,Dual serotonin transporter inhibitor/histamine H3 antagonists: development of rigidified H3 pharmacophores.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL142028,GMHDOCXPDYDKOR-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,14643350,KI,=,1.1,NM,,"","","","","","",,,,,,,,"Binding affinity to serotonin transporter, using [3H]citalopram as radioligand","Duloxetine (Cymbalta), a dual inhibitor of serotonin and norepinephrine reuptake.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1088313,GMJFBSUIRRLORG-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20149649,IC50,=,298,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]imipramine from human SERT expressed in HEK293 cells after 30 mins by rapid filtration assay,"Arylpiperazine-containing pyrrole 3-carboxamide derivatives targeting serotonin 5-HT(2A), 5-HT(2C), and the serotonin transporter as a potential antidepressant.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL245515,GMJQYJUXKUAPMC-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17412583,KI,=,29,NM,,"","","","","","",,,,,,,,Binding affinity at human SERT,Synthesis and biological evaluation of diamine-based histamine H3 antagonists with serotonin reuptake inhibitor activity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2347167,GMKSGKXECNVDOL-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23581551,KI,=,62,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells coexpressing macrophage scavenger receptor,"Design, synthesis, and structure-activity relationship studies of novel 3-alkylindole derivatives as selective and highly potent myeloperoxidase inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL3703731,GMTDFEZUDHTSAN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,3.6,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM fluoxetine dissolved in DMSO. 20 ul/well of a 2x membrane preparation (15 ug/ml in 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl) and 20 ul/well of a 2x radioligand solution (520 pM [125I]RTI-55 in 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl) were added to each well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.","Aryl, heteroaryl, and heterocycle substituted tetrahydroisoquinolines and use thereof",,PATENT,
CHEMBL3703731,GMTDFEZUDHTSAN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,18.8,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: Radioligand Binding Assay. Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 1.0 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 1.0 ul/well of 10 mM desipramine dissolved in DMSO. 50 ul/well of a 2x membrane preparation (0.4 mg/ml in 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl) and 50 ul/well of a 2x radioligand solution (4 nM [3H]nisoxetine in 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.","Aryl, heteroaryl, and heterocycle substituted tetrahydroisoquinolines and use thereof",,PATENT,
CHEMBL272917,GMTUNRCWXIGLSX-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18060777,KI,=,36,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,Synthesis and biological activity of piperazine and diazepane amides that are histamine H3 antagonists and serotonin reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL489581,GMWCWFZGYRHQSM-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18760923,ACTIVITY,=,15,%,,"","","","","","",,,,,,,,Displacement of [3H]paroxetine from SERT in human platelet membrane at 10 uM,Synthesis and biological affinity of new imidazo- and indol-arylpiperazine derivatives: further validation of a pharmacophore model for alpha(1)-adrenoceptor antagonists.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL489581,GMWCWFZGYRHQSM-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18760923,KI,>,10000,NM,,"","","","","","",,,,,,,,Displacement of [3H]paroxetine from SERT in human platelet membrane,Synthesis and biological affinity of new imidazo- and indol-arylpiperazine derivatives: further validation of a pharmacophore model for alpha(1)-adrenoceptor antagonists.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL202409,GMWFVXBLHOYMAG-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16480278,IC50,=,2040,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H] serotonin uptake into human SERT expressed in HEK293 cells,1-(4-Methylphenyl)-2-pyrrolidin-1-yl-pentan-1-one (Pyrovalerone) analogues: a promising class of monoamine uptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL202409,GMWFVXBLHOYMAG-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16480278,KI,=,2870,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [125I]RTI-55 from human SERT expressed in HEK293 cells,1-(4-Methylphenyl)-2-pyrrolidin-1-yl-pentan-1-one (Pyrovalerone) analogues: a promising class of monoamine uptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL36715,GMZVRMREEHBGGF-UHFFFAOYSA-N,PIRACETAM,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL36715,GMZVRMREEHBGGF-UHFFFAOYSA-N,PIRACETAM,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL451837,GNCUMPKNBKWCMB-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19201198,IC50,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]serotonin reuptake at human SERT expressed in HEK cells,"2,5-Disubstituted tetrahydrofurans as selective serotonin re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL451837,GNCUMPKNBKWCMB-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19201198,KI,>,10000,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human SERT expressed in HEK cells,"2,5-Disubstituted tetrahydrofurans as selective serotonin re-uptake inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL599813,GNEJBSYNDIMJCO-BGUVMLPUSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20131864,IC50,=,154,NM,,"",cell_based,"","","","",JAR,,,,,,,Inhibition of serotonin uptake at human SERT expressed in human JAR cells,1-(Indolin-1-yl)-1-phenyl-3-propan-2-olamines as potent and selective norepinephrine reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL599609,GNEJBSYNDIMJCO-MAOIFBLLSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20131864,IC50,=,329,NM,,"",cell_based,"","","","",JAR,,,,,,,Inhibition of serotonin uptake at human SERT expressed in human JAR cells,1-(Indolin-1-yl)-1-phenyl-3-propan-2-olamines as potent and selective norepinephrine reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL592167,GNEJBSYNDIMJCO-WKXZFPGYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20131864,IC50,=,194,NM,,"",cell_based,"","","","",JAR,,,,,,,Inhibition of serotonin uptake at human SERT expressed in human JAR cells,1-(Indolin-1-yl)-1-phenyl-3-propan-2-olamines as potent and selective norepinephrine reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL574081,GNESBMMZVPTREH-UHDQLFAASA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19523837,KI,=,4.3,NM,,"","","","","","",,,,,,,,Displacement of [3H]paroxetine from 5-HTT,"Synthesis and structure-activity relationship of 3beta-(4-alkylthio, -methylsulfinyl, and -methylsulfonylphenyl)tropane and 3beta-(4-alkylthiophenyl)nortropane derivatives for monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL260439,GNGXSMDBVKAQSC-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18207394,IC50,=,280,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,Studies on the SAR and pharmacophore of milnacipran derivatives as monoamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL260439,GNGXSMDBVKAQSC-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18445525,IC50,=,280,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3216758,GNLAUOZRIHVBBM-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21823597,IC50,=,129,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]impiramine from human serotonin transporter membrane expressed in HEK293 cells,Design and synthesis of novel Arylpiperazine derivatives containing the imidazole core targeting 5-HT(2A) receptor and 5-HT transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL1201117,GNXFOGHNGIVQEH-UHFFFAOYSA-N,METHOCARBAMOL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1201117,GNXFOGHNGIVQEH-UHFFFAOYSA-N,METHOCARBAMOL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL563404,GNYXJFDSZWNBKT-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19359175,IC50,>,400,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5-HT uptake at human 5HTT expressed in HEK293 cells,"4-Piperidines and 3-pyrrolidines as dual serotonin and noradrenaline reuptake inhibitors: design, synthesis and structure-activity relationships.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL642,GOEMGAFJFRBGGG-UHFFFAOYSA-N,ACEBUTOLOL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL642,GOEMGAFJFRBGGG-UHFFFAOYSA-N,ACEBUTOLOL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3331503,GOHLFHFVKPDRNY-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25221656,IC50,=,7.6,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human SERT expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3331503,GOHLFHFVKPDRNY-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25221656,IC50,=,45.2,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of human NET expressed in HEK293 cells at incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3331503,GOHLFHFVKPDRNY-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25221656,INHIBITION,=,97,%,,"",cell_based,"","","","",,,,,,,,Inhibition of human NET expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
