CHEMBL1084934,GESKFXJTJLLILS-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,20153188,IC50,=,1400,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of norepinephrine uptake at human NET expressed in MDCK-Net6 cells,Structure-activity relationships of norepinephrine reuptake inhibitors with benzothiadiazine dioxide or dihydrosulfostyril cores.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2338035,GFBHUZKPXOPMMX-GUYCJALGSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,23347683,IC50,=,2,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,A novel class of 3-(phenoxy-phenyl-methyl)-pyrrolidines as potent and balanced norepinephrine and serotonin reuptake inhibitors: synthesis and structure-activity relationships.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3310497,GFGPKOBHHRPKSF-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,24974340,INHIBITION,=,74,%,,"",cell_based,"","","","",,,,,,,,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay,Synthesis and biological evaluation of 3-phenethylazetidine derivatives as triple reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3310497,GFGPKOBHHRPKSF-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,24974340,INHIBITION,=,100,%,,"",cell_based,"","","","",,,,,,,,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay,Synthesis and biological evaluation of 3-phenethylazetidine derivatives as triple reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3310497,GFGPKOBHHRPKSF-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,24974340,INHIBITION,=,100,%,,"",cell_based,"","","","",,,,,,,,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 10 uM after 15 mins by fluorescence neurotransmitter transporter assay,Synthesis and biological evaluation of 3-phenethylazetidine derivatives as triple reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1451,GFNANZIMVAIWHM-OBYCQNJPSA-N,TRIAMCINOLONE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1451,GFNANZIMVAIWHM-OBYCQNJPSA-N,TRIAMCINOLONE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL451071,GFNCCLBUKZBTIA-LOPIXSETSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18434164,KI,=,150,NM,,"","","","","","",,,,,,,,Displacement of [3H]nisoxetine from norepinephrine transporter,"Synthesis and receptor binding properties of 2beta-alkynyl and 2beta-(1,2,3-triazol)substituted 3beta-(substituted phenyl)tropane derivatives.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL234928,GFNMZMSNUJYADM-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,17391962,INHIBITION,=,34,%,,"","","","","","",,,,,,,,Inhibition of human NET at 1 uM,Conformationally restricted homotryptamines 3. Indole tetrahydropyridines and cyclohexenylamines as selective serotonin reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2205817,GFQHCUYWLHSGJR-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,22959245,KI,,,,Not Determined,"","","","","","",,,,,,,,Binding affinity to NET,"A s(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL380056,GFWKSCDPOYKBDG-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,16854064,IC50,=,2130,NM,,"","","","","","",,,,,,,,Displacement of [3H]nisoxetine from human NET,"Synthesis and monoamine transporter binding properties of 2,3-cyclo analogues of 3beta-(4'-aminophenyl)-2beta-tropanemethanol.",J. Med. Chem.,PUBLICATION,
CHEMBL380056,GFWKSCDPOYKBDG-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,16854064,KI,=,1060,NM,,"","","","","","",,,,,,,,Displacement of [3H]nisoxetine from human NET,"Synthesis and monoamine transporter binding properties of 2,3-cyclo analogues of 3beta-(4'-aminophenyl)-2beta-tropanemethanol.",J. Med. Chem.,PUBLICATION,
CHEMBL258063,GGDZOYZQDNYTKY-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18240382,IC50,>,400,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]NA uptake at human NA transporter expressed in HEK293 cells,"1-(2-Phenoxyphenyl)methanamines: SAR for dual serotonin/noradrenaline reuptake inhibition, metabolic stability and hERG affinity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL416409,GGGXMDDQIHPMRC-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,12213078,IC50,=,93,NM,,"","","","","","",,,,,,,,Compound was tested for the inhibition of norepinephrine (NE) reuptake,Piperidine analogues of 1-[2-[bis(4-fluorophenyl)methoxy]ethyl]-4-(3-phenylpropyl)piperazine (GBR 12909): high affinity ligands for the dopamine transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL416409,GGGXMDDQIHPMRC-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,12213078,RATIO,=,13,,,"","","","","","",,,,,,,,Ratio of IC50 value against Norepinephrine transporter (NE) to that of Dopamine transporter (DA),Piperidine analogues of 1-[2-[bis(4-fluorophenyl)methoxy]ethyl]-4-(3-phenylpropyl)piperazine (GBR 12909): high affinity ligands for the dopamine transporter.,J. Med. Chem.,PUBLICATION,
CHEMBL326713,GGNUKUMOMWBKFX-INIZCTEOSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,15177457,KI,=,554000,NM,,"","","","","","",,,,,,,,Ability to inhibit [3H]nisoxetine binding to cloned human norepinephrine (NE) transporter,Synthesis and biological activity of some known and putative duloxetine metabolites.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL326713,GGNUKUMOMWBKFX-INIZCTEOSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,15177457,KI,=,695000,NM,,"","","","","","",,,,,,,,Ability to inhibit [3H]nisoxetine binding to cloned human norepinephrine (NE) transporter,Synthesis and biological activity of some known and putative duloxetine metabolites.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1082211,GGUUYQBMWBFCFQ-IBGZPJMESA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,20137933,KI,>,10000,NM,,"","","","","","",,,,,,,,Inhibition of NET,Identification of piperazine-bisamide GHSR antagonists for the treatment of obesity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL880,GGXKWVWZWMLJEH-UHFFFAOYSA-N,FAMCICLOVIR,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL880,GGXKWVWZWMLJEH-UHFFFAOYSA-N,FAMCICLOVIR,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,FLUOROURACIL,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL185,GHASVSINZRGABV-UHFFFAOYSA-N,FLUOROURACIL,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL565396,GIDJZDYNVHMFAH-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,19821577,IC50,=,6500,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]norepinephrine reuptake at human NET expressed in HEK293 cells,Synthesis and biological evaluation of bupropion analogues as potential pharmacotherapies for cocaine addiction.,J. Med. Chem.,PUBLICATION,
CHEMBL565396,GIDJZDYNVHMFAH-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,19821577,KI,>,7140,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [125I]RTI55 from cloned human NET expressed in HEK293 cells,Synthesis and biological evaluation of bupropion analogues as potential pharmacotherapies for cocaine addiction.,J. Med. Chem.,PUBLICATION,
CHEMBL565396,GIDJZDYNVHMFAH-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,20158204,IC50,=,5600,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]norepinephrine uptake at human NET expressed in HEK293 cells,Synthesis and biological evaluation of bupropion analogues as potential pharmacotherapies for smoking cessation.,J. Med. Chem.,PUBLICATION,
CHEMBL438257,GIENPXSUZALJHK-SJCJKPOMSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,16314097,IC50,=,410,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of noradrenaline re-uptake at human noradrenaline transporter expressed in HEK293 cells,"Designing rapid onset selective serotonin re-uptake inhibitors. Part 1: Structure-activity relationships of substituted (1S,4S)-4-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydro-1-naphthaleneamine.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1201203,GIJXKZJWITVLHI-PMOLBWCYSA-N,BENZTROPINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,=,1391,NM,,"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1201203,GIJXKZJWITVLHI-PMOLBWCYSA-N,BENZTROPINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,=,1379,NM,,"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2338036,GIKANUDLIOICAL-KSSFIOAISA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,23347683,IC50,=,0.501,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,A novel class of 3-(phenoxy-phenyl-methyl)-pyrrolidines as potent and balanced norepinephrine and serotonin reuptake inhibitors: synthesis and structure-activity relationships.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2338037,GIKANUDLIOICAL-RDTXWAMCSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,23347683,IC50,=,31.62,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,A novel class of 3-(phenoxy-phenyl-methyl)-pyrrolidines as potent and balanced norepinephrine and serotonin reuptake inhibitors: synthesis and structure-activity relationships.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL563518,GISYFCKSYSNKHX-MOPGFXCFSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,19722525,IC50,=,10.8,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]nisoxetine binding to human NET expressed in MDCK-Net6 cells by plate scintillation counting,"1- or 3-(3-Amino-2-hydroxy-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones: potent, selective, and orally efficacious norepinephrine reuptake inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL563518,GISYFCKSYSNKHX-MOPGFXCFSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,19722525,IC50,=,13.4,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]norepinephrine uptake at human NET expressed in MDCK-Net6 cells by scintillation counting,"1- or 3-(3-Amino-2-hydroxy-1-phenyl propyl)-1,3-dihydro-2H-benzimidazol-2-ones: potent, selective, and orally efficacious norepinephrine reuptake inhibitors.",J. Med. Chem.,PUBLICATION,
CHEMBL3310631,GIXNXFPSTUDIAY-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,24974340,INHIBITION,=,18,%,,"",cell_based,"","","","",,,,,,,,Inhibition of norepinephrine reuptake at human NET expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay,Synthesis and biological evaluation of 3-phenethylazetidine derivatives as triple reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1201082,GIYXAJPCNFJEHY-UHFFFAOYSA-N,FLUOXETINE HYDROCHLORIDE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,22938049,IC50,=,4410,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human NET expressed in HEK293 cells assessed as inhibition of noradrenaline reuptake after 30 mins by fluorescence assay,Exploration of novel 3-substituted azetidine derivatives as triple reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL1201082,GIYXAJPCNFJEHY-UHFFFAOYSA-N,FLUOXETINE HYDROCHLORIDE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,22938049,INHIBITION,=,4.7,%,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human NET expressed in HEK293 cells assessed as inhibition of noradrenaline reuptake at 0.1 uM after 15 mins by fluorescence assay,Exploration of novel 3-substituted azetidine derivatives as triple reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL447183,GIZYIOOBBUHOBS-UHFFFAOYSA-N,AR-C102222,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,21398123,IC50,,,,Not Active,"","","","","","",,,,,,,,Inhibition of NET,"The discovery of novel, potent and highly selective inhibitors of inducible nitric oxide synthase (iNOS).",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL99946,GJJFMKBJSRMPLA-DZGCQCFKSA-N,LEVOMILNACIPRAN,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18445525,IC50,=,40,NM,,"","","","","","",,,,,,,,Inhibition of human NET,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL99946,GJJFMKBJSRMPLA-DZGCQCFKSA-N,LEVOMILNACIPRAN,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18468895,IC50,=,40,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of norepinephrine uptake at human NET expressed in HEK293 cells,Studies on a series of milnacipran analogs containing a heteroaromatic group as potent norepinephrine and serotonin transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,14573386,KI,=,200,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,14744476,KI,=,22,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,14744476,KI,=,68,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18445525,IC50,=,5500,NM,,"","","","","","",,,,,,,,Inhibition of human NET,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18468895,IC50,=,5500,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of norepinephrine uptake at human NET expressed in HEK293 cells,Studies on a series of milnacipran analogs containing a heteroaromatic group as potent norepinephrine and serotonin transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,=,41,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]Nisoxetine from human NET transfected in HEK293 cells after 3 hrs by Wallac counting analysis,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL252923,GJJFMKBJSRMPLA-HIFRSBDPSA-N,"1R,2S-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,=,85,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]Nisoxetine from human NET transfected in HEK293 cells after 3 hrs by Wallac counting analysis,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL259209,GJJFMKBJSRMPLA-UHFFFAOYSA-N,MILNACIPRAN,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18207394,IC50,=,77,NM,,"","","","","","",,,,,,,,Inhibition of human NET,Studies on the SAR and pharmacophore of milnacipran derivatives as monoamine transporter inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL259209,GJJFMKBJSRMPLA-UHFFFAOYSA-N,MILNACIPRAN,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18445525,IC50,=,77,NM,,"","","","","","",,,,,,,,Inhibition of human NET,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL259209,GJJFMKBJSRMPLA-UHFFFAOYSA-N,MILNACIPRAN,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18954038,IC50,=,77,NM,,"",cell_based,"","","","",HEK293,,,,,,,"Displacement of Levo[ring-2,5,6-3H]norepinephrine from human cloned NET expressed in HEK293 cells by microplate scintillation counter","Characterization of thien-2-yl 1S,2R-milnacipran analogues as potent norepinephrine/serotonin transporter inhibitors for the treatment of neuropathic pain.",J. Med. Chem.,PUBLICATION,
CHEMBL259209,GJJFMKBJSRMPLA-UHFFFAOYSA-N,MILNACIPRAN,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,23347683,IC50,=,0.794,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of human recombinant NET expressed in HEK293 cells assessed as inhibition of [3H]NE reuptake,A novel class of 3-(phenoxy-phenyl-methyl)-pyrrolidines as potent and balanced norepinephrine and serotonin reuptake inhibitors: synthesis and structure-activity relationships.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL471001,GJJFMKBJSRMPLA-ZFWWWQNUSA-N,"1S,2R-MILNACIPRAN",,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18954038,IC50,=,40,NM,,"",cell_based,"","","","",HEK293,,,,,,,"Displacement of Levo[ring-2,5,6-3H]norepinephrine from human cloned NET expressed in HEK293 cells by microplate scintillation counter","Characterization of thien-2-yl 1S,2R-milnacipran analogues as potent norepinephrine/serotonin transporter inhibitors for the treatment of neuropathic pain.",J. Med. Chem.,PUBLICATION,
CHEMBL493056,GJORZJNPTHLFPB-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,18571404,IC50,=,6000,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]NA reuptake in human noradrenaline transporter expressed in HEK293 cells,Designing rapid onset selective serotonin re-uptake inhibitors. 2: structure-activity relationships of substituted (aryl)benzylamines.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL152748,GJPNFSRZAKZIAJ-WLHGVMLRSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,8558529,IC50,=,6900,NM,,"","","","","","",,,,,,,,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,Synthesis and structure-activity relationships of N-propyl-N-(4-pyridinyl)-1H-indol-1-amine (besipirdine) and related analogs as potential therapeutic agents for Alzheimer's disease.,J. Med. Chem.,PUBLICATION,
CHEMBL134,GJSURZIOUXUGAL-UHFFFAOYSA-N,CLONIDINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,8558529,IC50,>,20000,NM,,"","","","","","",,,,,,,,Inhibitory activity against norepinephrine (NE) uptake in rat whole brain synaptosome preparation,Synthesis and structure-activity relationships of N-propyl-N-(4-pyridinyl)-1H-indol-1-amine (besipirdine) and related analogs as potential therapeutic agents for Alzheimer's disease.,J. Med. Chem.,PUBLICATION,
CHEMBL134,GJSURZIOUXUGAL-UHFFFAOYSA-N,CLONIDINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,11082457,KI,=,1000,NM,,"","","","","","",,,,,,,,,,,,
CHEMBL134,GJSURZIOUXUGAL-UHFFFAOYSA-N,CLONIDINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL134,GJSURZIOUXUGAL-UHFFFAOYSA-N,CLONIDINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL3317694,GJZAPYUNMABLBD-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,25017029,IC50,=,13,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]norepinephrine reuptake at human NET expressed in CHO cells after 45 mins by scintillation counting,"Design, synthesis, and biological activities of 1-aryl-1,4-diazepan-2-one derivatives as novel triple reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1744173,GJZWWIMXGJBWFD-HAEFCHRDSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,11150168,KI,=,2400,NM,,"","","","","","",,,,,,,,Binding affinity against norepinephrine cloned human transporter using 40-80 pM [125I]RTI,"Slow-onset, long-duration 3-(3',4'-dichlorophenyl)-1-indanamine monoamine reuptake blockers as potential medications to treat cocaine abuse.",J. Med. Chem.,PUBLICATION,
CHEMBL1744173,GJZWWIMXGJBWFD-HAEFCHRDSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,11150168,KI,=,4400,NM,,"","","","","","",,,,,,,,Inhibition of reuptake of [3H]-NE (20 nM) by norepinephrine transporter,"Slow-onset, long-duration 3-(3',4'-dichlorophenyl)-1-indanamine monoamine reuptake blockers as potential medications to treat cocaine abuse.",J. Med. Chem.,PUBLICATION,
CHEMBL698,GKCBAIGFKIBETG-UHFFFAOYSA-N,TETRACAINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL698,GKCBAIGFKIBETG-UHFFFAOYSA-N,TETRACAINE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL243141,GKCCZGXUGNBNGL-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,17446076,KI,=,2500,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]RTI55 from human NET expressed in COS1 cell membrane,"Synthesis, inhibition and binding of simple non-nitrogen inhibitors of monoamine transporters.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL954,GKIRPKYJQBWNGO-OCEACIFDSA-N,ENCLOMIPHENE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,IC50,=,862,NM,,"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL954,GKIRPKYJQBWNGO-OCEACIFDSA-N,ENCLOMIPHENE,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,,KI,=,855,NM,,"","","","","","",MDCK,,,,,,,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55),DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL598767,GKIYCLAZFANGKD-UHFFFAOYSA-N,,,P23975,NOREPINEPHRINE TRANSPORTER,SLC6A2,,,20031410,KI,=,143,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]nisoxetine from human NET expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis, and pharmacological evaluation of phenoxy pyridyl derivatives as dual norepinephrine reuptake inhibitors and 5-HT1A partial agonists.",Bioorg. Med. Chem. Lett.,PUBLICATION,
